node_id,sampling_interval_ms,deadband_value,deadband_type,active,keywords
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_NKxhi_qVGNTdpKtB,1000,88,ABSOLUTE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_QsFNd_AzmZLkUliF,500,88,ABSOLUTE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_SczWp_lmnyYHAcMP,100,,,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_TknWN_dPKOLatqDQ,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_UxpEK_eVGhtRjuvM,100,9,RELATIVE,0,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_gYjmq_AQSvHZydxX,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_jDNyd_QxrHzdtUms,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_lWpaU_PpUaAIFrhX,500,9,RELATIVE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_pSdyU_sjXPFEzYCU,100,,,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ap_volud_GYkpmtdbnr,1000,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_BEuFk_nbeOXIGkYV,500,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_EgxrX_iHwmNLghWK,100,88,ABSOLUTE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_EsPbf_kqKmeNjHfO,1000,,,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_KrbWv_oXxAMRrFyK,1000,88,ABSOLUTE,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_MRbAH_HUYpOtmTog,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_MgJCf_paZESPuoVN,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_SZAfp_AkKnFlGEOV,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_bylPL_jKRufGIhxe,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_iypda_BjNHKszyar,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_mZJkj_gqlntLMXOJ,100,88,ABSOLUTE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_rUJbj_hciUpnRvSZ,100,9,RELATIVE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aq_uvSkJ_nhKEwvYgrG,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ar_DKhZL_ztPXnGSDsh,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ar_FvtAR_GUTQbtoBxh,500,88,ABSOLUTE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ar_VRACj_CohElXMcYn,1000,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ar_lmuek_TEcJkRmeyh,500,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ar_qIQEw_PaYqUoHOjy,500,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ar_rdBTV_siUjxPrWSG,500,,,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.As_FNCMT_BXNVohManY,1000,88,ABSOLUTE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.As_GQgyo_tMaSsIVXiF,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.As_Ldnks_NpbuxcokIm,100,,,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.As_hWkbw_muceEJWaAw,1000,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.As_lzXej_PxVotDpOdl,100,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.As_puYvX_pSmahlIsuj,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.At_OUAmH_RGXhqALnld,100,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.At_TYCWA_FHyVWJvYzu,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.At_YUmfn_JhGcCrdKZE,100,9,RELATIVE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.At_ghyNM_HpktOMPEJd,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.At_lNRXG_PlkSLXadZT,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.At_zoDSR_GpoUaOmWYk,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Au_QwxWb_XxEDeygHSh,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Au_RvdTo_hPwIHeLSCZ,500,9,RELATIVE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Au_YfFHW_xZahCBvqrK,100,9,RELATIVE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Au_tMAvd_WarnywYBbS,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Au_uMHFZ_yQaoflBRuz,500,9,RELATIVE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Av_NkBEj_AOJswlDvti,100,9,RELATIVE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Av_Zylbv_XyqepiVJgC,100,,,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Av_aVjyN_VhklmzDACB,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Av_bqnxN_zYxQRTfdto,1000,,,0,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Av_nEwsu_XvZkHSwRqb,100,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Av_xeYnB_lmkwdZnrtK,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aw_HimGD_phwrGUdYma,1000,9,RELATIVE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aw_JqlHn_SfmTewFdYq,1000,,,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aw_gHyLk_SHUtwqedZy,100,88,ABSOLUTE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aw_vhKbZ_ACXtSxJhLs,500,,,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Aw_wBeZy_KQarVTqXFG,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ax_FuPCs_mrlzIBQVkn,1000,9,RELATIVE,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ax_GXEdf_RsilncZBdv,100,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ax_Gfmqt_npghsBOear,100,88,ABSOLUTE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ax_TzNnj_wTxtoDyjIW,500,9,RELATIVE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ax_irZVK_bOPFluRQgt,1000,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ax_nkjrc_wBeNpZuxzs,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ay_OAZxI_vfCDFcyXuP,1000,88,ABSOLUTE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ay_WHTPa_VftIszMgFk,100,,,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ay_dWKqb_eaqQXLJofW,1000,9,RELATIVE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ay_opXuY_dtzOiSWLDQ,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ay_umftK_PpXxUKRoiW,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Az_HDzLy_jMgDJEuBiO,100,9,RELATIVE,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Az_PBfMZ_HewCyQGmcS,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Az_hmxzn_ITKvLayUuj,1000,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BA_HhNeQ_hzOHgBayPM,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BA_LjpZw_HhEFeDZVMJ,1000,88,ABSOLUTE,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BA_plbsQ_YkByKlnEXV,1000,88,ABSOLUTE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_LoSqk_dQiOztoGhI,1000,9,RELATIVE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_Mobpa_vnpqUfeLOl,500,88,ABSOLUTE,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_NUQpg_QLTOxewmqc,100,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_WCxdV_AHFoVqyrZS,1000,88,ABSOLUTE,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_ZSwBi_eRQvCcuZPG,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_cOGjR_KuVmJHNiyI,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_gvjwJ_VvDnFZljGm,100,88,ABSOLUTE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_rGQBA_nqhzjVJXea,100,88,ABSOLUTE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_rjDQq_kvKYnolucU,500,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BC_uVSOq_kHnqcOKAmP,500,88,ABSOLUTE,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_IOtvE_qiAbvjtxsz,500,,,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_LvJaF_fRVNpHohjt,100,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_bNJlK_HdMgnQkKtq,100,88,ABSOLUTE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_chCit_YTpwrMOWLj,1000,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_kCRop_REtGCQuIfn,1000,88,ABSOLUTE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_kSCNf_DNugtkhFrA,1000,,,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BD_pHNRz_WglLFjvEQO,100,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BE_XFTZi_mCQnpANkRl,500,88,ABSOLUTE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BE_ZagxY_oTFAfzgscR,100,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BE_ZwMDI_JVAOnFmafT,100,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.BE_geOUQ_FlpohfsIED,1000,,,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BE_wIuTy_uSlLBEaApO,100,9,RELATIVE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BF_Erkug_MuQJDlNmGe,500,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BF_GAbFl_wobJVEckGi,1000,9,RELATIVE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BF_LFymE_ZMyowueXEB,100,88,ABSOLUTE,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BF_oTcdk_oprOdLFWEY,500,9,RELATIVE,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BF_vynRz_ejLGtWXJDK,1000,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BG_CQixM_XCYoFGLQkK,100,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BG_QOiWz_uNpzjQMdwF,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BG_SDkbT_pnSOvgjeJo,1000,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BG_gbftP_zaCxHAFgnE,1000,,,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BG_iDyAr_PeOEDkRgsH,100,,,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BG_uVcHd_WrpGqZvtLC,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BH_GKlyr_cQaBRDfVuG,500,,,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BH_cpVvi_DVmlhoUjTz,100,,,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BH_jNlVR_WpblczBoSQ,500,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BH_puGaX_AuZdBaWoYH,500,,,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BI_QLVyv_sGBEyCfMFq,100,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BI_UyjmH_tCSriWTYmL,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BI_jLWdm_OcJsPXroQh,1000,,,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BI_jyBIZ_OFBHpITQKX,500,,,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BI_majFx_OiQywdVezl,1000,,,0,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BI_shLbV_lQDZAqFLRU,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BJ_AqfbL_TRnaEgUSfj,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BJ_BeaoZ_cDryJXQqLV,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BJ_HbXot_czAaofIXLs,1000,,,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.BJ_Mfqkg_fmZVtxnDcd,500,9,RELATIVE,1,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BJ_ZWIED_bsPeExvnai,500,88,ABSOLUTE,1,[1; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BJ_akvRP_AYIUrinEqG,1000,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BK_JbKtE_khRxXvVoJf,100,,,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BK_dSymQ_YfLEhOwRUl,100,,,1,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BL_KQedn_tirMefdAym,500,88,ABSOLUTE,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BL_nVXcw_lFQcHjKOMZ,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BM_KrDbP_VWaYtzTXwP,1000,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BM_bNsTz_wmfBJYtpQu,1000,,,1,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BM_kMQPr_ZGSpkwBDYH,100,88,ABSOLUTE,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BM_lIjhQ_GAuJECkBid,1000,88,ABSOLUTE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BM_sRdYn_pENwUSHQOa,1000,9,RELATIVE,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_Bmwca_rxdtjTzIQO,500,9,RELATIVE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_KDpXC_GKiECmfPqw,100,,,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_PnSam_DKZuynVUig,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_UBCqj_ZhancmAHsQ,1000,9,RELATIVE,1,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_qIVMo_UFwDLAqtzH,1000,9,RELATIVE,0,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_querp_SwAJbaZKis,500,9,RELATIVE,1,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BN_xmYIS_VMSnNtpdwj,1000,88,ABSOLUTE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BO_JjXwU_LMoaYkibzG,1000,88,ABSOLUTE,0,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.BO_LzNPb_FuBvfqaQTo,100,88,ABSOLUTE,0,[2; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BO_TFIrl_awvCLbYzWQ,500,,,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BO_ybzer_geJKXfclhO,100,,,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BP_IQgic_bfgpiakRTY,1000,88,ABSOLUTE,0,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BP_KqSFR_zeZEHnjPvX,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BP_ZJqyk_gjflREqCHh,500,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BP_ZjMNn_CehRsoUVvJ,1000,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BP_oSQmB_nsHuNMhdxv,100,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BQ_Fwzks_ELfUVrmGIa,1000,,,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BQ_MSYVO_fMBioaKgvP,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BQ_hJCMj_WOeRnSoxkd,1000,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BQ_mOBib_JBfLYqAjGV,100,88,ABSOLUTE,0,[3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BQ_qVIDg_BOPKsLfRvS,1000,,,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.BQ_tIwsC_mzeOIQLBvd,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BR_FplJR_uFParQcByE,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BR_WzqIZ_xElsBRopcW,500,9,RELATIVE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BR_pTCWs_WNXochEOFT,1000,9,RELATIVE,0,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BR_rwjUO_nYhjJmLIkv,1000,9,RELATIVE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BR_wJPkX_TMrOCAmhVc,100,9,RELATIVE,0,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BR_wlSzY_exPWsfVIrF,1000,9,RELATIVE,1,[1]
ns=6;s=StarGateway:Shaco.Jinx.CU.BS_DwjiM_YgGiuWzEwb,1000,88,ABSOLUTE,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BS_MIsKd_ZPMmEWvfAS,1000,88,ABSOLUTE,0,[2; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BS_RWUtC_DYGfTmJSpg,100,88,ABSOLUTE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BS_hnCtq_qitspjDbkM,100,,,0,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BS_zasJE_kFAxIrbwNY,1000,,,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BT_bDqvQ_ruGAOIiaHw,1000,9,RELATIVE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_DpCBR_dLxwXoniaW,500,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_FgfdS_feWkQvENBw,100,,,0,[2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_afGys_seMkWgavCD,500,88,ABSOLUTE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_bMQaG_RONVQjheKr,500,9,RELATIVE,0,[1; 2]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_sFjlR_bhKrNOyVpa,500,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_sWIoY_NnRApmwTXd,100,88,ABSOLUTE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_svUcR_QReATPjuBN,500,,,1,[1; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_tZSPz_faCnzbKgFs,1000,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BU_xfGtL_xwciZKphJN,1000,88,ABSOLUTE,1,[4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BV_SDXGE_mlTJtKMjox,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BV_VlUWy_IhnWHLKrbv,100,9,RELATIVE,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BV_fdLHc_MigrvSHCeT,1000,,,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BV_foRZB_loKRmaEJUi,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BV_kwxcV_sIgbLASfCr,100,88,ABSOLUTE,0,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BV_oPbuK_AyoXIrqkeK,1000,88,ABSOLUTE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BW_CnOtv_LxguePqIZf,1000,88,ABSOLUTE,1,[1; 2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BW_rTLse_JgBKTWtenE,500,9,RELATIVE,1,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BW_uTMPn_ISXEwgTsaH,100,88,ABSOLUTE,0,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BX_Qnvgo_NtHipOkbXE,1000,,,1,[3; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BX_ZFDKP_rtKAdegQGk,500,9,RELATIVE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BX_prdvt_xWJlhHZBqK,100,9,RELATIVE,0,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.BX_tbTnq_OGbZQaKEgA,500,,,0,[1; 3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.BX_xzTLQ_fvEwkQTcby,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BX_zBUqx_dXyWEpZHKr,100,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BY_GkWnb_sBgwuLeYKD,100,9,RELATIVE,1,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BY_MbqIs_KYGdmtSifj,1000,88,ABSOLUTE,1,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BY_QxZLS_gNXrCjcJlZ,1000,,,1,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BY_ToCYX_VKDAwldQOi,100,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BY_uAwLS_HdyJSYtvCe,100,,,1,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BZ_OVvDr_fHwopWdirb,500,,,0,[1; 2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.BZ_XoLMU_wxUyjaQVet,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BZ_kpVri_gVzfqmACBc,100,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.BZ_vXrfc_nIeXPqVYuT,1000,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ba_KnUxl_vuwghFPpUV,1000,88,ABSOLUTE,1,[1; 2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ba_TDczn_CAGexrznpO,500,,,1,[2; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ba_ahimT_BLmQhYXDOk,1000,9,RELATIVE,1,[4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ba_fZyCg_GxTyNzeFsb,1000,,,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Ba_lmPTD_xCNDXREUdm,1000,88,ABSOLUTE,1,[1; 3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bb_TPpgl_IlymijpSVH,1000,88,ABSOLUTE,1,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bb_fRMvT_TCfebLFakE,500,,,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_AUoaX_MDTVdpegEt,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_DuZdC_bSxCMLDkQy,100,9,RELATIVE,0,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_EYQnT_ICiQjDwKuX,1000,88,ABSOLUTE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_MSWUH_aKnMPTESIW,500,,,0,[1; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_RJxpn_yTfVdjRtvr,100,9,RELATIVE,0,[2; 4; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_jyNsg_ItOTXMmpFz,1000,88,ABSOLUTE,0,[2; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_leNRS_yrwUmjZQPC,100,,,1,[1; 3]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_plBHN_wmBFrtQzIK,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_rbFvI_wrbTgeKGpH,1000,88,ABSOLUTE,0,[5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_tseVY_IYEetGLVBw,100,9,RELATIVE,0,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bc_zDRCW_xetAdMYyEc,1000,88,ABSOLUTE,1,[2; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bd_RDypb_CWlwgQJZce,500,9,RELATIVE,1,[]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bd_VTrOK_SarRTbXKjt,1000,88,ABSOLUTE,1,[3; 4]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bd_dpFuB_AnVOCDfGbX,500,88,ABSOLUTE,0,[3; 5]
ns=6;s=StarGateway:Shaco.Jinx.CU.Bd_iBWfY_ipMkOGRDhF,1000,88,ABSOLUTE,1,[1]
